order_id,order_date,customer_id,segment,category,sub_category,city,state,region,sales,quantity,discount,profit
ORD00638,2023-11-04,CUST2856,Home Office,Technology,Phones,Margao,Goa,West,18984.0,2,0.07,5715.61
ORD00016,2023-11-05,CUST3621,Home Office,Office Supplies,Binders,New Delhi,Delhi,East,1750.28,3,0.06,633.08
ORD00922,2023-11-05,CUST7152,Consumer,Office Supplies,Paper,Siliguri,West Bengal,East,482.44,1,0.17,133.69
ORD01092,2023-11-06,CUST7931,Corporate,Furniture,Furnishings,Thiruvananthapuram,Kerala,South,25266.88,4,0.2,3158.36
ORD01190,2023-11-07,CUST1849,Home Office,Technology,Machines,Mysuru,Karnataka,South,13166.19,1,0.05,4157.75
ORD01097,2023-11-08,CUST7961,Home Office,Office Supplies,Binders,New Delhi,Delhi,East,950.53,2,0.18,255.02
ORD00710,2023-11-08,CUST9715,Home Office,Furniture,Furnishings,Udaipur,Rajasthan,West,22633.65,4,0.3,-0.0
ORD00926,2023-11-09,CUST8513,Corporate,Furniture,Bookcases,Bhopal,Madhya Pradesh,Central,9801.63,1,0.05,2579.38
ORD00993,2023-11-09,CUST5544,Home Office,Furniture,Tables,New Delhi,Delhi,East,6254.67,1,0.16,1042.44
ORD00025,2023-11-10,CUST4681,Consumer,Technology,Machines,Kochi,Kerala,South,20861.99,2,0.05,6588.0
ORD00327,2023-11-10,CUST7244,Home Office,Technology,Copiers,Mysuru,Karnataka,South,65487.07,7,0.08,19219.03
ORD00751,2023-11-11,CUST5198,Consumer,Furniture,Chairs,Raipur,Chhattisgarh,Central,5882.23,1,0.13,1149.4
ORD00044,2023-11-12,CUST9666,Home Office,Office Supplies,Storage,Margao,Goa,West,497.03,1,0.24,104.64
ORD00559,2023-11-12,CUST6857,Corporate,Furniture,Bookcases,Kolkata,West Bengal,East,7760.34,1,0.12,1587.35
ORD01135,2023-11-14,CUST8244,Home Office,Office Supplies,Paper,Kochi,Kerala,South,399.22,1,0.24,84.05
ORD00812,2023-11-14,CUST3947,Corporate,Office Supplies,Storage,Margao,Goa,West,517.48,1,0.03,197.39
ORD00962,2023-11-14,CUST4610,Corporate,Furniture,Chairs,Patna,Bihar,East,25487.87,3,0.02,7282.25
ORD00154,2023-11-14,CUST3306,Consumer,Office Supplies,Storage,Indore,Madhya Pradesh,Central,510.41,1,0.05,188.04
ORD00806,2023-11-15,CUST3643,Consumer,Office Supplies,Binders,New Delhi,Delhi,East,501.18,1,0.26,94.82
ORD00749,2023-11-16,CUST1355,Corporate,Office Supplies,Binders,Bhopal,Madhya Pradesh,Central,1443.21,3,0.3,206.17
ORD00822,2023-11-16,CUST2914,Home Office,Office Supplies,Art,Panaji,Goa,West,466.6,1,0.27,83.1
ORD00794,2023-11-16,CUST9202,Home Office,Technology,Accessories,Kochi,Kerala,South,11287.14,1,0.02,3800.77
ORD00315,2023-11-17,CUST2044,Home Office,Technology,Phones,Cuttack,Odisha,East,23370.54,3,0.4,-1947.55
ORD00805,2023-11-17,CUST5889,Consumer,Furniture,Bookcases,Bhopal,Madhya Pradesh,Central,7047.74,1,0.13,1377.15
ORD00770,2023-11-18,CUST1136,Home Office,Office Supplies,Paper,Indore,Madhya Pradesh,Central,438.17,1,0.27,78.03
ORD00293,2023-11-19,CUST9700,Home Office,Furniture,Bookcases,Ahmedabad,Gujarat,West,69691.72,9,0.09,16082.7
ORD00298,2023-11-19,CUST5888,Consumer,Office Supplies,Art,Jaipur,Rajasthan,West,740.06,2,0.29,114.66
ORD00882,2023-11-20,CUST5127,Corporate,Furniture,Furnishings,Gwalior,Madhya Pradesh,Central,6842.05,1,0.15,1207.42
ORD00903,2023-11-20,CUST1750,Corporate,Furniture,Bookcases,Panaji,Goa,West,34458.69,4,0.12,7048.36
ORD00388,2023-11-21,CUST6134,Home Office,Office Supplies,Binders,Noida,Uttar Pradesh,Central,664.02,1,0.14,200.75
ORD00784,2023-11-22,CUST4783,Home Office,Furniture,Bookcases,Kanpur,Uttar Pradesh,Central,22732.48,3,0.12,4649.82
ORD00194,2023-11-22,CUST8033,Home Office,Office Supplies,Binders,Mysuru,Karnataka,South,431.05,1,0.17,119.44
ORD00958,2023-11-23,CUST9182,Corporate,Technology,Accessories,Bhopal,Madhya Pradesh,Central,9994.6,1,0.14,2440.54
ORD00495,2023-11-23,CUST2589,Consumer,Furniture,Furnishings,Gaya,Bihar,East,44555.67,6,0.14,8289.43
ORD00995,2023-11-24,CUST4138,Home Office,Technology,Phones,New Delhi,Delhi,East,10647.53,1,0.12,2782.88
ORD00807,2023-11-25,CUST2525,Consumer,Technology,Machines,Margao,Goa,West,9385.66,1,0.2,1759.81
ORD01131,2023-11-26,CUST9476,Consumer,Office Supplies,Storage,Bhubaneswar,Odisha,East,405.84,1,0.26,76.78
ORD00551,2023-11-26,CUST2718,Corporate,Office Supplies,Art,Patna,Bihar,East,460.73,1,0.08,160.25
ORD01015,2023-11-26,CUST7374,Corporate,Technology,Accessories,Kochi,Kerala,South,40798.21,4,0.25,5439.76
ORD00651,2023-11-26,CUST1116,Home Office,Technology,Copiers,Bhopal,Madhya Pradesh,Central,20455.4,2,0.07,6158.61
ORD00010,2023-11-27,CUST2169,Home Office,Office Supplies,Paper,Kanpur,Uttar Pradesh,Central,528.47,1,0.11,172.2
ORD00140,2023-11-27,CUST5906,Home Office,Office Supplies,Binders,Bhubaneswar,Odisha,East,540.39,1,0.12,171.95
ORD00814,2023-11-30,CUST6468,Consumer,Office Supplies,Binders,Margao,Goa,West,2985.67,5,0.02,1157.71
ORD01157,2023-12-01,CUST7478,Consumer,Furniture,Tables,Cuttack,Odisha,East,6141.0,1,0.07,1518.74
ORD00635,2023-12-01,CUST6653,Corporate,Technology,Machines,Coimbatore,Tamil Nadu,South,10676.25,1,0.1,2965.63
ORD00642,2023-12-01,CUST8723,Corporate,Office Supplies,Binders,Bhopal,Madhya Pradesh,Central,563.9,1,0.08,196.14
ORD00391,2023-12-02,CUST7116,Consumer,Office Supplies,Binders,Jaipur,Rajasthan,West,805.35,2,0.21,193.69
ORD00695,2023-12-03,CUST5382,Home Office,Office Supplies,Paper,Bhilai,Chhattisgarh,Central,466.75,1,0.1,155.58
ORD00239,2023-12-04,CUST9507,Corporate,Office Supplies,Storage,Margao,Goa,West,1785.0,3,0.04,669.37
ORD00204,2023-12-04,CUST2479,Consumer,Office Supplies,Binders,Gaya,Bihar,East,618.51,1,0.03,235.93
ORD00075,2023-12-04,CUST3503,Corporate,Office Supplies,Binders,Ahmedabad,Gujarat,West,2340.45,4,0.09,797.3
ORD00489,2023-12-05,CUST2715,Corporate,Furniture,Bookcases,Indore,Madhya Pradesh,Central,7413.3,1,0.08,1772.74
ORD01138,2023-12-05,CUST1456,Consumer,Technology,Machines,Lucknow,Uttar Pradesh,Central,10201.9,1,0.2,1912.86
ORD00139,2023-12-06,CUST2480,Consumer,Technology,Phones,Siliguri,West Bengal,East,27329.09,2,0.09,7808.31
ORD00049,2023-12-06,CUST3442,Consumer,Furniture,Furnishings,Bengaluru,Karnataka,South,8466.82,1,0.14,1575.23
ORD00377,2023-12-07,CUST2615,Consumer,Technology,Copiers,Raipur,Chhattisgarh,Central,11530.14,1,0.01,3959.84
ORD01070,2023-12-08,CUST1745,Home Office,Furniture,Tables,Margao,Goa,West,7692.7,1,0.12,1573.51
ORD00438,2023-12-08,CUST2685,Corporate,Furniture,Furnishings,Jaipur,Rajasthan,West,5541.2,1,0.15,977.86
ORD00953,2023-12-08,CUST3430,Consumer,Office Supplies,Paper,Warangal,Telangana,South,474.62,1,0.09,161.68
ORD00492,2023-12-08,CUST6424,Consumer,Office Supplies,Paper,Chennai,Tamil Nadu,South,587.0,1,0.12,186.77
ORD00329,2023-12-08,CUST3365,Home Office,Furniture,Furnishings,Surat,Gujarat,West,34065.42,4,0.04,9226.05
ORD00017,2023-12-10,CUST8668,Home Office,Technology,Copiers,Cuttack,Odisha,East,11355.84,1,0.1,3154.4
ORD00086,2023-12-10,CUST2874,Home Office,Technology,Accessories,Surat,Gujarat,West,67205.63,6,0.22,11200.93
ORD00680,2023-12-12,CUST9490,Consumer,Technology,Machines,Coimbatore,Tamil Nadu,South,10331.47,1,0.13,2612.55
ORD00894,2023-12-12,CUST9770,Consumer,Technology,Accessories,Cuttack,Odisha,East,8344.43,1,0.15,1963.39
ORD00198,2023-12-12,CUST2868,Home Office,Furniture,Tables,Nagpur,Maharashtra,West,4974.38,1,0.2,621.8
ORD00346,2023-12-12,CUST3439,Home Office,Furniture,Furnishings,Mumbai,Maharashtra,West,5158.72,1,0.17,808.0
ORD00915,2023-12-12,CUST6929,Consumer,Furniture,Chairs,Nagpur,Maharashtra,West,20906.87,4,0.19,2839.21
ORD00211,2023-12-12,CUST7171,Corporate,Office Supplies,Storage,Chennai,Tamil Nadu,South,647.17,1,0.07,229.64
ORD00047,2023-12-12,CUST7939,Consumer,Furniture,Tables,Hyderabad,Telangana,South,5167.51,1,0.34,-313.18
ORD00936,2023-12-13,CUST8607,Corporate,Office Supplies,Art,Panaji,Goa,West,1176.26,3,0.19,304.95
ORD00142,2023-12-14,CUST3868,Consumer,Office Supplies,Paper,Panaji,Goa,West,488.43,1,0.05,179.95
ORD00518,2023-12-14,CUST9008,Corporate,Office Supplies,Art,New Delhi,Delhi,East,2219.22,5,0.19,575.35
ORD00611,2023-12-14,CUST8170,Corporate,Furniture,Tables,Lucknow,Uttar Pradesh,Central,7664.92,1,0.07,1895.62
ORD00557,2023-12-14,CUST3862,Consumer,Office Supplies,Storage,Raipur,Chhattisgarh,Central,546.91,1,0.11,178.21
ORD01182,2023-12-15,CUST6864,Home Office,Technology,Copiers,Gaya,Bihar,East,24962.93,3,0.17,5413.65
ORD00824,2023-12-15,CUST5953,Home Office,Furniture,Tables,Hyderabad,Telangana,South,33461.21,4,0.19,4544.11
ORD00283,2023-12-15,CUST8225,Consumer,Furniture,Chairs,New Delhi,Delhi,East,5797.14,1,0.13,1132.78
ORD00991,2023-12-15,CUST2085,Consumer,Technology,Phones,Mysuru,Karnataka,South,10985.9,1,0.14,2682.6
ORD00196,2023-12-15,CUST2734,Corporate,Office Supplies,Paper,Hyderabad,Telangana,South,5954.24,9,0.12,1894.53
ORD00691,2023-12-16,CUST6752,Consumer,Technology,Machines,Indore,Madhya Pradesh,Central,9802.73,1,0.14,2393.69
ORD00339,2023-12-16,CUST5026,Corporate,Office Supplies,Paper,Jaipur,Rajasthan,West,695.6,1,0.05,256.27
ORD00759,2023-12-16,CUST8118,Home Office,Technology,Copiers,Indore,Madhya Pradesh,Central,11966.85,1,0.01,4109.83
ORD00761,2023-12-16,CUST8046,Corporate,Technology,Accessories,Ahmedabad,Gujarat,West,19006.04,2,0.12,4967.49
ORD00321,2023-12-20,CUST7868,Home Office,Furniture,Tables,Mumbai,Maharashtra,West,7068.13,1,0.05,1860.03
ORD00902,2023-12-22,CUST4817,Home Office,Office Supplies,Binders,Panaji,Goa,West,2322.18,4,0.02,900.44
ORD01062,2023-12-22,CUST7028,Consumer,Furniture,Furnishings,Hyderabad,Telangana,South,22717.15,3,0.06,5800.12
ORD00381,2023-12-23,CUST8178,Consumer,Office Supplies,Paper,Warangal,Telangana,South,501.66,1,0.08,174.49
ORD00552,2023-12-24,CUST4254,Corporate,Technology,Phones,Bhopal,Madhya Pradesh,Central,12370.97,1,0.11,3335.99
ORD01049,2023-12-25,CUST6945,Corporate,Technology,Phones,Udaipur,Rajasthan,West,8826.66,1,0.1,2451.85
ORD00151,2023-12-25,CUST6977,Consumer,Technology,Phones,Gaya,Bihar,East,12705.43,1,0.06,3919.76
ORD00956,2023-12-26,CUST4022,Corporate,Furniture,Tables,Margao,Goa,West,14368.78,3,0.22,1473.72
ORD00665,2023-12-26,CUST5661,Home Office,Office Supplies,Paper,New Delhi,Delhi,East,621.17,1,0.08,216.06
ORD00951,2023-12-27,CUST9686,Corporate,Technology,Machines,Warangal,Telangana,South,10017.32,1,0.09,2862.09
ORD00515,2023-12-27,CUST9589,Consumer,Furniture,Chairs,Gaya,Bihar,East,6753.46,1,0.03,1879.83
ORD00896,2023-12-29,CUST4327,Home Office,Office Supplies,Storage,Cuttack,Odisha,East,885.91,3,0.13,274.94
ORD01081,2023-12-29,CUST5469,Home Office,Furniture,Tables,Vadodara,Gujarat,West,4862.92,1,0.32,-143.02
ORD00713,2023-12-29,CUST5622,Consumer,Furniture,Chairs,New Delhi,Delhi,East,8433.97,1,0.03,2347.6
ORD01036,2023-12-30,CUST3631,Home Office,Technology,Accessories,Warangal,Telangana,South,9925.32,1,0.09,2835.81
ORD01177,2023-12-30,CUST9270,Consumer,Technology,Phones,Udaipur,Rajasthan,West,20059.77,2,0.08,5887.11
ORD00708,2023-12-31,CUST8161,Corporate,Office Supplies,Paper,Patna,Bihar,East,3611.19,8,0.09,1230.19
ORD00257,2023-12-31,CUST1907,Home Office,Office Supplies,Paper,Surat,Gujarat,West,553.49,1,0.16,158.14
ORD01105,2023-12-31,CUST2833,Consumer,Office Supplies,Binders,Ahmedabad,Gujarat,West,2742.58,5,0.06,992.0
ORD00491,2023-12-31,CUST1507,Corporate,Technology,Phones,Kanpur,Uttar Pradesh,Central,12221.09,1,0.08,3586.62
ORD00451,2024-01-02,CUST3141,Home Office,Technology,Copiers,New Delhi,Delhi,East,12770.43,1,0.1,3547.34
ORD00051,2024-01-02,CUST4441,Corporate,Furniture,Bookcases,Raipur,Chhattisgarh,Central,5615.35,1,0.31,-81.38
ORD00523,2024-01-04,CUST5511,Home Office,Technology,Phones,Udaipur,Rajasthan,West,10804.7,1,0.12,2823.95
ORD00743,2024-01-04,CUST8515,Home Office,Technology,Accessories,Mysuru,Karnataka,South,27679.77,2,0.15,6512.89
ORD00431,2024-01-04,CUST8167,Corporate,Furniture,Chairs,Raipur,Chhattisgarh,Central,8622.83,1,0.21,982.35
ORD00342,2024-01-05,CUST7756,Consumer,Furniture,Bookcases,New Delhi,Delhi,East,7625.43,1,0.08,1823.47
ORD00920,2024-01-06,CUST8287,Consumer,Furniture,Bookcases,Bengaluru,Karnataka,South,13536.78,2,0.08,3237.06
ORD00974,2024-01-06,CUST5713,Consumer,Furniture,Chairs,Bhilai,Chhattisgarh,Central,11484.87,2,0.22,1177.93
ORD01083,2024-01-06,CUST2998,Home Office,Office Supplies,Binders,Indore,Madhya Pradesh,Central,377.84,1,0.16,107.95
ORD01164,2024-01-07,CUST3992,Consumer,Furniture,Bookcases,Siliguri,West Bengal,East,6898.64,1,0.05,1815.43
ORD00013,2024-01-08,CUST9179,Consumer,Office Supplies,Storage,Siliguri,West Bengal,East,1266.06,2,0.19,328.24
ORD00278,2024-01-08,CUST9446,Home Office,Technology,Machines,Kochi,Kerala,South,128545.47,15,0.1,35707.08
ORD00554,2024-01-08,CUST8875,Home Office,Office Supplies,Paper,Bhubaneswar,Odisha,East,449.38,1,0.15,132.17
ORD00546,2024-01-08,CUST3149,Consumer,Furniture,Chairs,Bengaluru,Karnataka,South,46390.69,6,0.05,12208.08
ORD00157,2024-01-09,CUST6374,Consumer,Technology,Machines,Siliguri,West Bengal,East,15166.64,1,0.03,5003.43
ORD01141,2024-01-09,CUST6553,Corporate,Technology,Phones,Hyderabad,Telangana,South,11201.17,1,0.1,3111.44
ORD00579,2024-01-09,CUST3018,Consumer,Office Supplies,Paper,Indore,Madhya Pradesh,Central,3387.68,5,0.03,1292.21
ORD00663,2024-01-09,CUST1004,Consumer,Technology,Accessories,Pune,Maharashtra,West,23145.71,3,0.21,4101.77
ORD00253,2024-01-10,CUST9094,Consumer,Office Supplies,Paper,Kolkata,West Bengal,East,1854.43,4,0.17,513.88
ORD00815,2024-01-11,CUST2111,Corporate,Office Supplies,Paper,Siliguri,West Bengal,East,1546.99,3,0.06,559.55
ORD00420,2024-01-11,CUST3480,Home Office,Technology,Accessories,Hyderabad,Telangana,South,12335.73,1,0.1,3426.59
ORD00148,2024-01-12,CUST1803,Consumer,Technology,Machines,Cuttack,Odisha,East,10366.29,1,0.25,1382.17
ORD00752,2024-01-12,CUST6319,Home Office,Office Supplies,Binders,Chennai,Tamil Nadu,South,1161.8,2,0.03,443.16
ORD01067,2024-01-13,CUST1169,Consumer,Furniture,Furnishings,Udaipur,Rajasthan,West,14638.82,2,0.17,2292.83
ORD00907,2024-01-13,CUST3841,Home Office,Technology,Accessories,Bhopal,Madhya Pradesh,Central,18816.69,2,0.11,5074.16
ORD00096,2024-01-14,CUST5526,Corporate,Office Supplies,Paper,Bhilai,Chhattisgarh,Central,1670.95,3,0.11,544.47
ORD00830,2024-01-14,CUST4285,Corporate,Technology,Machines,Patna,Bihar,East,8753.73,1,0.14,2137.54
ORD00079,2024-01-15,CUST8956,Corporate,Office Supplies,Paper,Coimbatore,Tamil Nadu,South,607.65,1,0.09,207.0
ORD00396,2024-01-15,CUST1505,Home Office,Office Supplies,Art,Chennai,Tamil Nadu,South,525.75,1,0.03,200.55
ORD00985,2024-01-15,CUST3150,Consumer,Technology,Phones,Kochi,Kerala,South,10437.15,1,0.09,2982.05
ORD01019,2024-01-16,CUST6591,Consumer,Furniture,Tables,Kanpur,Uttar Pradesh,Central,36723.14,4,0.02,10492.32
ORD00448,2024-01-19,CUST9061,Corporate,Technology,Machines,Kolkata,West Bengal,East,8604.41,1,0.12,2248.88
ORD00592,2024-01-20,CUST5117,Consumer,Office Supplies,Art,Hyderabad,Telangana,South,913.98,2,0.1,304.66
ORD00175,2024-01-20,CUST7779,Consumer,Furniture,Bookcases,Margao,Goa,West,11345.83,2,0.09,2618.27
ORD00147,2024-01-20,CUST5847,Home Office,Office Supplies,Binders,Margao,Goa,West,628.77,1,0.04,235.79
ORD00932,2024-01-21,CUST2605,Home Office,Technology,Phones,Thiruvananthapuram,Kerala,South,9182.69,1,0.21,1627.31
ORD00302,2024-01-21,CUST6372,Home Office,Office Supplies,Paper,Margao,Goa,West,831.19,2,0.2,207.8
ORD01025,2024-01-21,CUST2639,Corporate,Technology,Copiers,Lucknow,Uttar Pradesh,Central,10734.03,1,0.15,2525.65
ORD00166,2024-01-21,CUST1046,Consumer,Furniture,Chairs,Surat,Gujarat,West,18335.42,2,0.12,3750.42
ORD00707,2024-01-21,CUST8052,Consumer,Technology,Phones,Thiruvananthapuram,Kerala,South,13696.29,2,0.06,4225.45
ORD00020,2024-01-21,CUST7126,Consumer,Technology,Accessories,Patna,Bihar,East,59260.67,5,0.08,17391.72
ORD00517,2024-01-22,CUST7035,Corporate,Furniture,Furnishings,Patna,Bihar,East,5591.16,1,0.04,1514.28
ORD00167,2024-01-22,CUST1422,Consumer,Office Supplies,Paper,Jaipur,Rajasthan,West,1051.41,2,0.08,365.71
ORD00059,2024-01-23,CUST9379,Corporate,Furniture,Bookcases,Warangal,Telangana,South,35423.06,5,0.15,6251.13
ORD00043,2024-01-23,CUST5002,Consumer,Furniture,Chairs,Indore,Madhya Pradesh,Central,9203.54,1,0.07,2276.14
ORD00623,2024-01-24,CUST6004,Corporate,Technology,Machines,Thiruvananthapuram,Kerala,South,12552.02,1,0.09,3586.29
ORD00570,2024-01-25,CUST8277,Corporate,Technology,Copiers,Chennai,Tamil Nadu,South,8328.95,1,0.05,2630.2
ORD00061,2024-01-25,CUST6409,Home Office,Furniture,Chairs,Raipur,Chhattisgarh,Central,13539.63,2,0.1,3008.81
ORD00852,2024-01-26,CUST1133,Home Office,Technology,Machines,Hyderabad,Telangana,South,12370.19,1,0.06,3816.34
ORD00990,2024-01-26,CUST9412,Home Office,Office Supplies,Binders,Mumbai,Maharashtra,West,540.27,1,0.1,180.09
ORD01156,2024-01-26,CUST8357,Home Office,Office Supplies,Paper,Margao,Goa,West,450.21,1,0.16,128.63
ORD00246,2024-01-27,CUST2259,Corporate,Technology,Accessories,Warangal,Telangana,South,10381.86,1,0.09,2966.25
ORD00779,2024-01-27,CUST3270,Home Office,Technology,Machines,Chennai,Tamil Nadu,South,12722.37,1,0.1,3533.99
ORD00093,2024-01-27,CUST5397,Home Office,Technology,Machines,Thiruvananthapuram,Kerala,South,6120.86,1,0.19,1209.06
ORD00304,2024-01-28,CUST5374,Corporate,Furniture,Bookcases,Raipur,Chhattisgarh,Central,8043.89,1,0.15,1419.51
ORD00115,2024-01-28,CUST5728,Home Office,Furniture,Chairs,Kanpur,Uttar Pradesh,Central,54580.32,7,0.06,13935.4
ORD00350,2024-01-28,CUST6427,Corporate,Furniture,Bookcases,Pune,Maharashtra,West,9055.95,1,0.03,2520.73
ORD00483,2024-01-28,CUST2274,Corporate,Technology,Accessories,Bhubaneswar,Odisha,East,37744.83,4,0.16,8537.52
ORD00733,2024-01-29,CUST9830,Home Office,Technology,Accessories,Lucknow,Uttar Pradesh,Central,10062.5,1,0.23,1568.18
ORD00423,2024-01-29,CUST5942,Home Office,Office Supplies,Binders,Jaipur,Rajasthan,West,627.51,1,0.07,222.66
ORD00442,2024-01-31,CUST1862,Home Office,Office Supplies,Binders,Gwalior,Madhya Pradesh,Central,571.56,2,0.31,74.55
ORD01028,2024-01-31,CUST2506,Consumer,Office Supplies,Storage,Gaya,Bihar,East,502.7,1,0.13,156.01
ORD00455,2024-01-31,CUST6051,Corporate,Office Supplies,Art,Patna,Bihar,East,562.57,1,0.09,191.65
ORD00897,2024-01-31,CUST7391,Home Office,Furniture,Bookcases,Coimbatore,Tamil Nadu,South,6540.92,1,0.22,670.86
ORD01183,2024-02-01,CUST4161,Corporate,Office Supplies,Paper,New Delhi,Delhi,East,1556.56,3,0.25,311.31
ORD00439,2024-02-01,CUST5006,Consumer,Technology,Phones,Mumbai,Maharashtra,West,9254.46,1,0.1,2570.69
ORD00406,2024-02-01,CUST2525,Consumer,Furniture,Tables,Thiruvananthapuram,Kerala,South,9413.17,1,0.05,2477.15
ORD00243,2024-02-02,CUST7655,Consumer,Furniture,Tables,Hyderabad,Telangana,South,15197.14,2,0.09,3507.03
ORD00114,2024-02-02,CUST2169,Consumer,Office Supplies,Binders,Surat,Gujarat,West,480.65,1,0.09,163.74
ORD00467,2024-02-02,CUST9614,Home Office,Office Supplies,Art,Panaji,Goa,West,537.09,1,0.11,175.01
ORD00317,2024-02-04,CUST7184,Corporate,Furniture,Chairs,Warangal,Telangana,South,8204.05,1,0.06,2094.65
ORD01153,2024-02-05,CUST3999,Consumer,Technology,Copiers,Gaya,Bihar,East,12178.46,1,0.13,3079.61
ORD00185,2024-02-05,CUST7878,Corporate,Furniture,Chairs,New Delhi,Delhi,East,6994.94,1,0.22,717.43
ORD00624,2024-02-05,CUST9824,Consumer,Office Supplies,Binders,Pune,Maharashtra,West,515.39,1,0.08,179.27
ORD00650,2024-02-05,CUST5641,Consumer,Office Supplies,Paper,Raipur,Chhattisgarh,Central,788.24,2,0.04,295.59
ORD00249,2024-02-05,CUST5678,Consumer,Technology,Phones,Bhilai,Chhattisgarh,Central,32598.11,4,0.37,-1034.86
ORD01076,2024-02-05,CUST9049,Home Office,Technology,Machines,Coimbatore,Tamil Nadu,South,38347.94,3,0.17,8316.42
ORD00837,2024-02-06,CUST9740,Consumer,Technology,Copiers,Bhilai,Chhattisgarh,Central,11046.32,1,0.1,3068.42
ORD00065,2024-02-06,CUST8238,Corporate,Office Supplies,Storage,Margao,Goa,West,778.09,1,0.03,296.8
ORD00538,2024-02-06,CUST1950,Corporate,Furniture,Furnishings,Lucknow,Uttar Pradesh,Central,8608.88,1,0.08,2058.65
ORD01165,2024-02-06,CUST3772,Home Office,Office Supplies,Binders,Udaipur,Rajasthan,West,497.35,1,0.09,169.42
ORD00176,2024-02-07,CUST7992,Corporate,Office Supplies,Art,Kochi,Kerala,South,470.06,1,0.19,121.87
ORD00672,2024-02-07,CUST7536,Consumer,Technology,Phones,Indore,Madhya Pradesh,Central,10823.8,1,0.29,914.69
ORD00197,2024-02-07,CUST6562,Corporate,Furniture,Furnishings,Mysuru,Karnataka,South,8151.69,1,0.09,1881.16
ORD00224,2024-02-08,CUST6493,Home Office,Office Supplies,Paper,Patna,Bihar,East,605.04,1,0.04,226.89
ORD00676,2024-02-09,CUST9071,Consumer,Technology,Machines,Mumbai,Maharashtra,West,21616.9,2,0.23,3368.87
ORD00593,2024-02-09,CUST4170,Home Office,Furniture,Furnishings,Jaipur,Rajasthan,West,7642.2,2,0.21,870.63
ORD00914,2024-02-09,CUST7861,Corporate,Technology,Accessories,Mysuru,Karnataka,South,74001.28,6,0.06,22830.18
ORD01095,2024-02-10,CUST8825,Consumer,Office Supplies,Binders,Bhilai,Chhattisgarh,Central,536.5,1,0.15,157.79
ORD00125,2024-02-11,CUST9998,Corporate,Office Supplies,Art,Bengaluru,Karnataka,South,488.58,1,0.21,117.51
ORD00913,2024-02-11,CUST1616,Home Office,Technology,Copiers,Chennai,Tamil Nadu,South,11003.59,1,0.12,2875.94
ORD00106,2024-02-11,CUST5136,Consumer,Office Supplies,Art,Hyderabad,Telangana,South,547.76,1,0.07,194.37
ORD00310,2024-02-12,CUST2011,Consumer,Technology,Copiers,Gwalior,Madhya Pradesh,Central,9219.5,1,0.18,1911.36
ORD00553,2024-02-12,CUST7713,Corporate,Technology,Accessories,Lucknow,Uttar Pradesh,Central,26125.25,2,0.12,6828.19
ORD00524,2024-02-13,CUST8646,Consumer,Office Supplies,Art,Bhilai,Chhattisgarh,Central,3672.77,5,0.11,1196.75
ORD00785,2024-02-14,CUST8808,Consumer,Technology,Accessories,Pune,Maharashtra,West,11435.38,1,0.05,3611.17
ORD00832,2024-02-14,CUST9422,Consumer,Office Supplies,Paper,Jaipur,Rajasthan,West,474.01,1,0.2,118.5
ORD00884,2024-02-15,CUST4027,Corporate,Technology,Phones,New Delhi,Delhi,East,8068.89,1,0.07,2429.34
ORD00866,2024-02-15,CUST5738,Corporate,Technology,Copiers,Bhilai,Chhattisgarh,Central,85347.16,6,0.06,26330.5
ORD00153,2024-02-15,CUST5210,Consumer,Furniture,Chairs,Udaipur,Rajasthan,West,6330.51,1,0.25,422.03
ORD00419,2024-02-17,CUST1138,Home Office,Office Supplies,Paper,Nagpur,Maharashtra,West,486.28,1,0.1,162.09
ORD01193,2024-02-18,CUST7420,Consumer,Furniture,Tables,Thiruvananthapuram,Kerala,South,6175.18,1,0.33,-276.5
ORD00019,2024-02-18,CUST5315,Consumer,Furniture,Tables,Coimbatore,Tamil Nadu,South,6636.08,1,0.14,1234.62
ORD00501,2024-02-19,CUST7858,Home Office,Technology,Copiers,Pune,Maharashtra,West,11560.42,1,0.06,3566.51
ORD00207,2024-02-19,CUST8172,Home Office,Technology,Phones,Mumbai,Maharashtra,West,10172.0,1,0.15,2393.42
ORD00544,2024-02-19,CUST5764,Corporate,Technology,Machines,Mumbai,Maharashtra,West,13033.43,1,0.01,4476.13
ORD00179,2024-02-20,CUST6793,Corporate,Furniture,Bookcases,Lucknow,Uttar Pradesh,Central,8301.0,1,0.08,1985.02
ORD01197,2024-02-20,CUST1891,Corporate,Office Supplies,Paper,Bhubaneswar,Odisha,East,2276.02,5,0.05,838.53
ORD00401,2024-02-21,CUST3281,Consumer,Furniture,Chairs,Udaipur,Rajasthan,West,9100.0,2,0.22,933.34
ORD00935,2024-02-22,CUST1399,Corporate,Furniture,Furnishings,Gwalior,Madhya Pradesh,Central,7060.77,1,0.16,1176.79
ORD01002,2024-02-22,CUST7020,Home Office,Office Supplies,Art,Pune,Maharashtra,West,387.6,1,0.2,96.9
ORD00413,2024-02-22,CUST3711,Corporate,Office Supplies,Binders,Raipur,Chhattisgarh,Central,583.64,1,0.1,194.55
ORD00809,2024-02-23,CUST6393,Corporate,Office Supplies,Art,Nagpur,Maharashtra,West,638.69,1,0.02,247.65
ORD00094,2024-02-23,CUST8613,Consumer,Office Supplies,Paper,Gaya,Bihar,East,612.91,1,0.06,221.69
